,index,genre,filename,year,old_index,source1,source2,sentence1,sentence2,score
3,,,,,,,,A tropical storm rapidly developed in the Gulf of Mexico Sunday and was expected to hit somewhere along the Texas or Louisiana coasts by Monday night.,A tropical storm rapidly developed in the Gulf of Mexico on Sunday and could have hurricane-force winds when it hits land somewhere along the Louisiana coast Monday night.,1.0
5094,,,,,,,,"On Monday, one American soldier was killed and another was wounded when their convoy was ambushed in northern Iraq.","On Sunday, a U.S. soldier was killed and another injured in southern Iraq when a munitions dump exploded.",1.0
1058,,,,,,,,"If he is successful in reaching a cease-fire, known as a ""hudna,"" Abbas will hold more talks with Sharon, their third one-on-one meeting in a month.","If he is successful in reaching a so-called ""hudna,"" he will hold more talks with Sharon, their third one-on-one in a month.",5.0
6412,609.0,main-captions,MSRvid,2012train,166,none,none,A boy is playing the piano.,A man is playing a piano.,3.0
4039,,,,,,,,"Klitschko said: ""I'm excited to box in Los Angeles first and then against Lennox Lewis.","""I am excited to be fighting in Los Angeles and on HBO,"" Klitschko said.",1.0
8664,2861.0,main-news,MSRpar,2012test,626,none,none,"In an interview, Healey, who is a criminologist, acknowledged that much of the sentiment among legislators here and across the country was wariness toward capital punishment.","In an interview, Ms. Healey, who is a criminologist, said many lawmakers here and across the country shared a wariness toward capital punishment.",4.6
8854,3051.0,main-news,MSRpar,2012train,141,none,none,"Yes, from today Flash memory purchased from AMD or Fujitsu will be branded Spansion.",Spansion Flash memory solutions are available worldwide from AMD and Fujitsu.,2.625
5866,63.0,main-captions,MSRvid,2012test,93,none,none,A man is riding a motorcycle.,A man is riding a horse.,1.4
9209,3406.0,main-news,MSRpar,2012train,688,none,none,The jury awarded TVT about $23 million in compensatory damages and roughly $108 million in punitive damages.,"TVT Records sought $360 million in punitive damages and $30 million in compensatory damages, officials said.",1.75
1768,,,,,,,,"Sorkin, who faces charges of conspiracy to obstruct justice and lying to a grand jury, was to have been tried separately.",Sorkin was to have been tried separately on charges of conspiracy and lying to a grand jury.,5.0
2815,,,,,,,,"The Emeryville-based toy company filed suit Friday in federal court in Wilmington, Del., claiming Fisher-Price is violating its 1998 patent on interactive learning books for toddlers and preschoolers.",The Emeryville-based toy company filed suit Friday claiming Fisher-Price is violating its 1998 patent on interactive-learning books for toddlers and preschoolers.,5.0
15894,,,tweet-news,2014,,,,All from a kid starting an online petition. NYTimes: PepsiCo Will Halt Use of Additive in Gatorade,Gatorade Listens to a Teen And Changes Its Formula,4.2
4170,,,,,,,,"This means Berlusconi will be safe from prosecution until he leaves elected office, scheduled for 2006.","This means Berlusconi will be safe from prosecution until his term ends in 2006, unless his government falls before then.",1.0
9011,3208.0,main-news,MSRpar,2012train,405,none,none,"MEN who drink tea, particularly green tea, can greatly reduce their risk of prostate cancer, a landmark WA study has found.","DRINKING green tea can dramatically reduce the risk of men contracting prostate cancer, a study by Australian researchers has discovered.",4.25
5949,146.0,main-captions,MSRvid,2012test,214,none,none,An animal run in circles.,A squirrel runs in circles.,3.8
2129,,,,,,,,"Hynix CEO E.J. Woo condemned the decision calling the ruling an ""outrageous act aimed at a hidden agenda.""","Meanwhile, Hynix Semiconductors voiced strong criticism of the United States, calling its decision an ""outrageous tactic aimed at a hidden agenda.""",5.0
8610,2807.0,main-news,MSRpar,2012test,543,none,none,"Nick Markakis, a left-hander from Young Harris Junior College in Georgia, went to the Orioles with the seventh pick.","Next, Baltimore took Nick Markakis, a left-handed pitcher and outfielder from Young Harris Junior College in Georgia.",3.8
8553,2750.0,main-news,MSRpar,2012test,455,none,none,"Shelia Chaney Wilson seemed agitated when she came to help prepare for Turner Monumental A.M.E. Church's upcoming 104th anniversary celebration, worshippers said.","Congregants of Turner Monumental AME Church said Shelia Chaney Wilson, 43, was agitated when she came to the church, in the Kirkwood neighborhood on the city's east side.",3.6
1352,,,,,,,,"""Due to economic and creative realities, many key people will not be returning,"" producer David E. Kelley said in a statement.","""Due to economic and creative realities, many key people will not be returning, including Dylan,"" Kelley said Monday.",5.0
878,,,,,,,,"From Broadway comedies like ""The Seven Year Itch"" (1952), ""Will Success Spoil Rock Hunter?""","Playwright George Axelrod, who anticipated the sexual revolution with The Seven Year Itch and Will Success Spoil Rock Hunter?",1.0
7572,1769.0,main-captions,images,2015,821,none,none,Two little girls are playing on a trampoline.,Two little boys are playing on a playground.,1.4
13793,,,surprise.OnWN,2012test,,,,"Reproduce or make an exact copy of; make,    do, or perform again.",reproduce or make an exact copy of.,3.75
4129,,,,,,,,"Mr. Carter, who won the Nobel Peace Prize last year, met here today with Japan's prime minister, Junichiro Koizumi.","Carter, who received the Nobel Peace Prize last year, met in Tokyo yesterday with Japan's prime minister, Junichiro Koizumi.",5.0
11905,,,SMTeuroparl,2012test,,,,Then perhaps we could have avoided a catastrophe.,We might then have to avoid a disaster.,3.714
7152,1349.0,main-captions,images,2014,513,none,none,Yellow boat on a beach.,A yellow boat on shore.,4.0
2520,,,,,,,,The budget fell steadily until dropping as low as $2.93 billion in 1998 and has gradually risen to $3.27 billion for fiscal 2002.,It fell steadily until it dropped as low as $2.93 billion in 1998 and rose gradually to $3.27 billion for fiscal 2002.,5.0
14059,,,FNWN,2013,,,,an agent or cause makes a new_member part of group. the group may be represented by an individual existing_member if it implies the existence of a set of members.,"make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of;",1.6
14681,,,OnWN,2014,,,,"(cause to) burst or open, usually with a sharp sound","burst open with a sharp, explosive sound.",4.8
5289,,,,,,,,Massachusetts regulators and the Securities and Exchange Commission on Tuesday pressed securities fraud charges against Putnam Investments and two of its former portfolio managers for alleged improper mutual fund trading.,State and federal securities regulators filed civil charges against Putnam Investments and two portfolio managers in the ever-expanding mutual fund trading scandal.,5.0
357,,,,,,,,"Eight firefighters also suffered minor injuries, including burns, heat exhaustion, bruises and muscle strain, and were treated and released from the hospital, fire officials said.","Eight firefighters also suffered minor injuries, including burns, heat, bruises and muscle strain, fire officials said.",1.0
14748,,,OnWN,2014,,,,"the United States, especially the North during the Civil War",the United States (especially the northern states during the American Civil War).,4.6
3620,,,,,,,,I think there's a little hope invested in McNabb and he got a lot of credit for the performance of his team that he really didn't deserve.,"There is a little hope invested in McNabb, and he got a lot of credit for the performance of this team that he didn't deserve.""",5.0
16094,,,tweet-news,2014,,,,"Life begins at conception, unless cas is involved.",Catholic hospital's lawyers argue fetus not a person,1.2
16382,,,belief,2015,,,,"no country is perfect, but this country is far and away better than any other on earth.","our country is supposed to be a nation of laws and not men, right?",1.33
6949,1146.0,main-captions,images,2014,211,none,none,Yellow striped cat resting on blue sofa.,An orange tabby cat sleeping on the sofa.,4.0
12674,,,SMTeuroparl,2012train,,,,"At Feira, the Council considered those countries participating in the Stabilisation and Association Process as potential applicants for membership of the European Union.","In Feira, he recognised the quality of potential candidates for accession to the countries participating in the stabilisation and association process.",4.0
6740,937.0,main-captions,MSRvid,2012train,651,none,none,A man performs on a stage.,A man guts a fish.,0.4
7503,1700.0,main-captions,images,2015,591,none,none,Woman in a black dress walking on the street.,A woman watches a dog jump down the stairs.,0.8
2930,,,,,,,,"In the year-ago period, Pearson posted a 26 million pre-tax profit.",A year ago the firm posted a profit of 26 million pounds.,5.0
13846,,,surprise.OnWN,2012test,,,,role or function of the head of a government department,the role of the head of a government department.,5.0
11017,5214.0,main-news,headlines,2015,656,none,none,US drone strike kills six in Pakistan officials,U.S. drone kills 4 militants in Pakistan,2.8
2229,,,,,,,,"In the United States, 20.7 percent of all women smoke.","Nevada is where the most women smoke, 28 percent.",1.0
1864,,,,,,,,"More than half of the songs were purchased as albums, Apple said.",Apple noted that half the songs were purchased as part of albums.,5.0
16356,,,belief,2015,,,,what happened to personal responsibility and accountability?,it's the individual citizens' responsibility to fund their own behavior.,1.83
11350,5547.0,main-news,headlines,2015,1489,none,none,"Palestinian hunger striker, Israel reach deal",Palestinian activist detained in Israeli raid,1.2
3473,,,,,,,,"""While many good people work in the telemarketing industry,"" Bush said in prepared remarks, ""the public is understandably losing patience with these unwanted phone calls, unwanted intrusions.","While he said ""many good people work in the telemarketing industry, the public is understandably losing patience with these unwanted phone calls, unwanted intrusions.",5.0
