	index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
6169	366	main-captions	MSRvid	2012test	547	none	none	A woman is firing a rifle.	A man is performing stunts.	0.25
3151								The government says the changes are necessary if Israel is to compete successfully in the global marketplace and attract investment.	However, the Israeli government argues that changes in Israel’s state-controlled economy are necessary if the state is to compete in the global marketplace.	5.0
9419	3616	main-news	deft-news	2014	166	none	none	amnesty international's report was compiled by european and international non-governmental organizations such as saferworld, which opposes armed violence.	the amnesty international report was compiled by european and international non-governmental forums.	3.2
4885								The global death toll approached 770 with more than 8,300 people sickened since the SARS virus first appeared in southern China in November.	The global death toll is 770 with more than 8300 people sickened since the severe acute respiratory syndrome virus first appeared in southern China in November.	5.0
11459	5656	main-news	headlines	2016	854	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)	How the Dow Jones Industrial Average Did Wednesday	How the Dow Jones Industrial Average Fared on Monday	2.0
4973								This is what Dr. Dean said: \"I still want to be the candidate for guys with Confederate flags in their pickup trucks.	He told the Register: \"I still want to be the candidate for guys with Confederate flags in their pickup trucks.\"	5.0
9665	3862	main-news	headlines	2013	141	none	none	Saudi Arabia arrests suspected militants with al-Qaeda links	Saudi Arabia arrests suspected militants, state media reports	4.0
11137	5334	main-news	headlines	2015	941	none	none	Ukraine signs EU trade pact as Russia finalizes Crimea annexation	Ukraine's top court dismisses Crimea's independence as \"unconstitutional\"	2.0
11258	5455	main-news	headlines	2015	1264	none	none	Philip leaves hospital after 11 days	Mandela leaves hospital after 10 days	1.8
1003								Reuters witnesses said many houses had been flattened and the city squares were packed with crying children and the homeless, huddled in blankets to protect them from the cold.	Reuters witnesses said public squares were packed with crying children and people left homeless, huddled in blankets to protect them from the cold.	0.0
4836								\"In 1980, 6% of children aged six to 18 were overweight,\" he said.	From 1976 to 1980, it said, 6 percent of children ages 6 to 18 were overweight.	5.0
4357								All five were charged with robbery and criminal impersonation of a police officer.	The teens are being held on charges of robbery and criminal impersonation of a police officer, sources said.	5.0
2935								The state wants to kill the wolves in approximately a 1,700-square-mile area near the village of McGrath.	The state wants to kill the wolves in approximately a 1,700-square-mile area near McGrath to establish a moose nursery of sorts.	0.0
3527								Mr. Bankhead said the crime scenes indicated that the killer was \"very methodical.\"	GBI spokesman John Bankhead said the murder scenes showed that the killer was very methodical.	5.0
8407	2604	main-news	MSRpar	2012test	251	none	none	Some 50 million phone numbers are registered on the list, which was to take effect Oct. 1.	The FTC signed up 50 million phone numbers for the list, which was due to go into effect October 1.	3.5
5621								Jack Ferry, company spokesman, said that a search is in progress but would not comment on its status.	Company spokesman Jack Ferry said a search is ongoing but declined comment on its status.	5.0
6768	965	main-captions	MSRvid	2012train	696	none	none	A man is adding oil to a pot.	A dog is catching a fish in a river.	0.2
8936	3133	main-news	MSRpar	2012train	272	none	none	The technology-laced Nasdaq Composite Index .IXIC rose 17.26 points, or 1.06 percent, to 1,640.06, based on the latest data.	The broader Standard & Poor's 500 Index <.SPX> gained 5.51 points, or 0.56 percent, to 981.73.	1.0
651								It was better under Saddam,\" said 28-year-old Mushtaq Talib, a job-seeking army deserter, when asked what message he would like to convey to Powell.	\"It was better under Saddam...The war did nothing for us,\" said 28-year-old Mushtaq Talib, a job-seeking army deserter, when asked what message he would give to Powell.	5.0
5425								Mr. Rowland attended a party in South Windsor for the families of Connecticut National Guard soldiers called to active duty.	Rowland was making an appearance at a holiday party for families of Connecticut National Guard soldiers assigned to duty in Iraq and Afghanistan.	5.0
10242	4439	main-news	headlines	2014	117	none	none	India gang-rape victim \"struggling against the odds\"	Indian rape victim dies in Singapore hospital	1.8
3647								The news came as authorities in Taiwan quarantined hundreds at two major hospitals amid fears of a widespread epidemic of Severe Acute Respiratory Syndrome on the self-governing island.	The threat came as Taiwanese authorities quarantined hundreds at two hospitals amid fears of an epidemic of severe acute respiratory syndrome.	5.0
8521	2718	main-news	MSRpar	2012test	412	none	none	St. Paul Chairman and Chief Executive Jay S. Fishman, 51, will be CEO of the combined company.	Jay Fishman, 51, chairman and chief executive of St Paul, will be chief executive of the combined company.	4.75
1572								NBC will probably end the season as the second most popular network behind CBS, although it's first among the key 18-to-49-year-old demographic.	NBC will probably end the season as the second most-popular network behind CBS, which is first among the key 18-to-49-year-old demographic.	0.0
8267	2464	main-news	MSRpar	2012test	27	none	none	The Standard Edition is $15,000 per processor or $300 per named user.	The Standard Edition One is a single processor version of the Oracle Standard Edition Database.	2.5
1664								National City shares were down 15 cents to $32.43 on the New York Stock Exchange.	National City's stock ended the day at $32.58, up 9 cents, in trading on the New York Stock Exchange.	0.0
10141	4338	main-news	headlines	2013	738	none	none	2 rockets hit in the Eshkol region; no injuries	10 rockets in 20 minutes in Eshkol Regional Council	1.8
7118	1315	main-captions	images	2014	460	none	none	A close-up picture of a white and purple motorcycle.	A close-up picture of a desk with a computer and papers on it.	1.0
7175	1372	main-captions	images	2014	548	none	none	Two lambs stand on a grassy hill.	Two dirt bikers riding over dirt hill.	0.2
9760	3957	main-news	headlines	2013	256	none	none	China stocks open flat Monday	Chinese stocks open mixed Wednesday	1.4
3409								He added International Business Machines Corp.'s (IBM) endorsement of Linux has \"added credibility and an illusion of support and accountability.\"	Complicating the situation, he continued, are companies, like IBM, whose support of Linux \"has added credibility and an illusion of support and accountability.\"	5.0
5552								He said that most of the 250 persons living near the disaster site were asleep when the cloudburst took place late on Thursday evening.	Most of the 250 persons living near the disaster site were asleep when the cloudburst took place, the second such incident in three weeks.	0.0
1625								Still, revenues from the extra premiums would not be huge.	How would the extra premiums be collected?	0.0
1375								\"Mr Gilbertson would have been entitled to these (pension) payments irrespective of the circumstances in which he left the company,\" Mr Argus said.	\"Mr Gilbertson would have been entitled to those superannuation payments irrespective of the circumstances in which he left the company,\" he said.	5.0
1420								It added that unless the problems are fixed, \"the scene is set for another accident.\"	Without reform, \"the scene is set for another accident\", the report warned.	5.0
2717								In addition, the committee noted, \"while spending is firming, the labour market has been weakening\".	\"The evidence accumulated over the intermeeting period confirms that spending is firming, although the labor market has been weakening.	5.0
461								Their leader, Abu Bakr al-Azdi, turned himself in in June; his deputy was killed in a recent shootout with Saudi forces.	Their leader, Abu Bakr al-Azdi, surrendered in June; his deputy was killed in a shoot-out with Saudi forces recently.	5.0
4837								He could get six to seven years in prison, plus fines.	The charges carry up to 25 years in prison and $1.25 million in fines.	5.0
8312	2509	main-news	MSRpar	2012test	102	none	none	Only 29 families of frogs are known and most were identified and described in the mid-1800s and the last in 1926.	Only 29 families of frogs are known, most of which were named by the mid-1800s.	3.8
7202	1399	main-captions	images	2014	595	none	none	A black and white cat lying on a blanket.	A black and white cat sleeps on a purple blanket.	4.0
7964	2161	main-forum	deft-forum	2014	161	none	none	Scenario A assumes that the CO growth rate accelerates by .%/yr.	It assumes that methane growth rate accelerates by .%/yr.	1.75
8612	2809	main-news	MSRpar	2012test	545	none	none	Some women are also concerned that so many women are turning to cosmetic surgery in a quest for bodily perfection.	Some women also express concern about a society in which more people than ever are turning to cosmetic surgery in a quest for bodily perfection.	4.75
